TEXT,TARGET,LABEL
Like what?,Religion,religion_bias
"Power and corruption do go hand in hand, but from the language youâ€™re using, why are you assuming this is a Jewish plot? Yes the wealthy do unethical things to enable them to hoard wealth but this can apply to wealthy people of any faith, not just Jews.",Religion,religion_bias
Everywhere you turn there is a holocaust survivor. Who the hell did this man called Hitler actually kill? #holohoax,Religion,religion_bias
"Where did you get that idea? The reason itâ€™s sometimes publicised when a holocaust survivor speaks about their experience is because there arenâ€™t many of them, especially now when most survivors have passed away.",Religion,religion_bias
"When they talk about it in the press it just makes the whole thing even less believable, seems like theyâ€™re just saying it happened for the attention and money.",Religion,religion_bias
Do you not believe the holocaust happened?,Religion,religion_bias
"Thereâ€™s a lot that doesnâ€™t add up about it, and we canâ€™t trust the accounts of a few old Jews who happened to be alive at the time.",Religion,religion_bias
There is an overwhelming amount of evidence that the holocaust happened. There are concentration camps. There are millions of families who lost almost every member. The Jewish population in Europe declined drastically. Have you looked at any of this evidence?,Religion,religion_bias
"How do we know that evidence isnâ€™t planted? Of course they want us to think it happened, they have to keep up the narrative. There are too many inconsistencies.",Religion,religion_bias
"How do you know the evidence of â€˜inconsistenciesâ€™ that you believe wasnâ€™t planted, or that that information wasnâ€™t spread to support a narrative instead of the truth? It sounds like a much more likely explanation than Jews building fake concentration camps and millions just disappearing.",Religion,religion_bias
"Hitler was a Jew, I think the holocaust or itâ€™s results came from a civil war amongst Jews. Thus the term â€˜Naziâ€™ coming from AshkeNAZI.",Religion,religion_bias
No he wasnâ€™t. Where did you see that?,Religion,religion_bias
Itâ€™s not widely known but thereâ€™s info out there about it if you look for it. He had some Jewish heritage so the whole holocaust thing seems implausible.,Religion,religion_bias
"Thatâ€™s objectively not true. There was speculation that one of Hitlerâ€™s relatives could have had a Jewish father but this was never proven. Why do you trust whatever youâ€™ve read that said Hitler was Jewish over the 1000â€™s of pieces of evidence that he wasnâ€™t, and instead orchestrated the holocaust?",Religion,religion_bias
"You canâ€™t take â€˜evidenceâ€™ at face value. Whatever they feed us about the holocaust, we need to take with a pinch of salt.",Religion,religion_bias
"Yes, you canâ€™t take things at face value. For example, if you read that Hitler was Jewish, I wouldnâ€™t take that at face value. If youâ€™re going to question how reliable evidence is, thatâ€™s good critical thinking, but you have to question the â€˜evidenceâ€™ you believe too!",Religion,religion_bias
Our nation is at the mercy of a Zionist led criminal system. It controls the government and the courts and at itâ€™s helm are the criminal bankers in control of our economy. It feeds their greed!,Religion,religion_bias
"Yes, thereâ€™s corruption in government, banking etc but what has this got to do with Zionists?",Religion,religion_bias
"Theyâ€™ve got Jews in charge of every major institution, if you donâ€™t think corruption has anything to do with Jewish power then youâ€™re deluded.",Religion,religion_bias
There are powerful people who do corrupt or criminal things. There are powerful people who are Jewish. My point is that powerful people who are corrupt do not do these things BECAUSE they are Jewish. Itâ€™s also that corruption is not exclusive to Jewish people in power.,Religion,religion_bias
If theyâ€™re not doing it to support the Zionist agenda what do you think the reason is?,Religion,religion_bias
"Money and power obviously? Isnâ€™t that the point of all corruption? They donâ€™t need another agenda on top of those things, thereâ€™s enough reason to be corrupt right there.",Religion,religion_bias
Anyone whoâ€™s done their research knows the Jews did 9/11.,Religion,religion_bias
"Sounds like a conspiracy theory to me, whereâ€™s the evidence?",Religion,religion_bias
"Thereâ€™s plenty of explanations for it, just google it. They all involve Jews, and it makes sense given what theyâ€™ve gone on to do to the West over the last two decades.",Religion,religion_bias
If thereâ€™s plenty of explanations and they ALL involve Jews then which explanation is the truth and which are conspiracy theories? Couldnâ€™t they all just be speculation?,Religion,religion_bias
They could but it seems likely given what the globalist cabal has been doing in the last few years.,Religion,religion_bias
And what exactly is it that they have been doing?,Religion,religion_bias
"Forcing mass migration on us, staging financial crises and pandemics. They want control over us and itâ€™s working.",Religion,religion_bias
"It's too simplistic to just blame all the worlds issues on some conceptual â€˜globalist cabalâ€™. Maybe financial crises and pandemics, and people being displaced and having to migrate are issues caused by many factors, not just part of a â€˜plotâ€™!",Religion,religion_bias
"People need to stop confusing whites and Jews. We are not the same, we never will be. Quite frankly itâ€™s insulting.",Religion,religion_bias
Why is it insulting?,Religion,religion_bias
"We built civilisation as we know it, and they want to destroy our culture and everything weâ€™ve achieved.",Religion,religion_bias
"I donâ€™t think thatâ€™s correct. Lots of Jewish people also contributed to building our society, along with people from other religious groups and people who arenâ€™t white. What youâ€™re saying is a bit oversimplified and inaccurate.",Religion,religion_bias
"It sounds like youâ€™re on their side, why do you hate what whites have achieved?",Religion,religion_bias
"Iâ€™m not on any â€˜sideâ€™ Iâ€™m just saying that civilisation is not the product of one raceâ€™s achievements, itâ€™s comprised of efforts from many different groups. I also donâ€™t agree with what youâ€™re saying about Jews wanting to â€˜destroyâ€™ this, why would they?",Religion,religion_bias
"They hate what the West used to be, now they want to impurify our race by encouraging mass migration to taint our culture and ruin our countries.",Religion,religion_bias
"Migration is not necessarily a bad thing, and whatever you think about it, believing that Jewish people are somehow encouraging it or are responsible for it seems like a wild leap to make. Migration happens for lots of reasons, Jewish people are not one of them.",Religion,religion_bias
These gangs of muzrats are a danger to our children. Grooming is a part of their culture!,Religion,religion_bias
"Actually a study of grooming gangs in the UK found that most were made up of white men in their 20's and 30's, not people from Asian or Muslim backgrounds.",Religion,religion_bias
How come the only grooming gangs we ever hear about are all Muslims then?,Religion,religion_bias
"Maybe that has more to do with what media you consume than with who is in grooming gangs? If you read publications that are biased against Muslims, of course they're going to report on crime when it's committed by them, and less when it's not.",Religion,religion_bias
Way too many bitches are comfortable dressing like ugly hoes for IG likes and repostsâ€¦,Gender,gender_bias
What does the way someone else dresses have to do with you?,Gender,gender_bias
"Iâ€™m just saying these bitches look ugly af and theyâ€™re just doing it for the likes, itâ€™s not attractive.",Gender,gender_bias
"If itâ€™s not attractive, what made you think these women were trying to attract anyone anyway? Women arenâ€™t trying to be attractive 24/7, sometimes theyâ€™re just trying to live their lives.",Gender,gender_bias
"But theyâ€™re putting it all over social media, why would they do that if they werenâ€™t trying to attractâ€¦",Gender,gender_bias
"Maybe because theyâ€™re expressing themselves, or because they liked how they looked and wanted to share it, regardless of if men would like it too? Stop expecting women to cater to the male gaze.",Gender,gender_bias
You still canâ€™t turn a hoe into a housewife!,Gender,gender_bias
"If you think of women as only hoes or housewives instead of as people, then no wonder no one wants to be your wife!",Gender,gender_bias
"Bitches these days arenâ€™t housewife material, they just wanna be out partying, being a hoe.",Gender,gender_bias
"Good for them! With the way you talk about women, Iâ€™d take going out partying and being independent over being with a man who thinks of me like that any day!",Gender,gender_bias
Why you so offended by my opinions about these hoes?,Gender,gender_bias
"Because youâ€™re thinking of women as just playing a role, they can either be a â€˜hoeâ€™ or a housewife in your mind, but in reality women are complex human beings, and theyâ€™re not here just to play a role in your life. It sounds like you canâ€™t accept that some women would rather be independent and be a â€˜hoeâ€™ than settle for men who donâ€™t think of them as equals.",Gender,gender_bias
Two things I could never respect,Gender,gender_bias
Why could you never respect a feminist?,Gender,gender_bias
"They say they want equality but theyâ€™re just bitter and they hate men, probably cause no men are paying them attention.",Gender,gender_bias
"You seem confused or miseducated, feminism isnâ€™t about that at all. Itâ€™s not about â€˜hating menâ€™, itâ€™s about recognising that we live in a patriarchal society and working to change that.",Gender,gender_bias
"Men are natural born leaders, theyâ€™re fucking with the natural order of the world, if they canâ€™t accept that women need men to take charge, thatâ€™s their problem.",Gender,gender_bias
"If thatâ€™s the way you think then I hope you see sense some day! There are plenty of strong, confident, and independent women in the world proving that they can lead and take charge. Being a leader is not a gendered role.",Gender,gender_bias
"As a woman, you shouldnâ€™t complain about having to upkeep your house. As a man, you should always make sure youâ€™re providing.",Gender,gender_bias
"Sure, an arrangement like that works for some people, but not for everyone. Maybe we put too much pressure on men and women to fit into these strict gender roles?",Gender,gender_bias
"When you start switching it up and women are earning more than their man, thatâ€™s embarrassing for the man. He isnâ€™t gonna want to stay in a relationship like that.",Gender,gender_bias
"If you think that women earning good money is emasculating for men, maybe your idea of masculinity is quite fragile? Masculinity has nothing to do with if youâ€™re the breadwinner in a relationship.",Gender,gender_bias
Providing is a mans role and youâ€™re trying to tell me it has nothing to do with masculinity?,Gender,gender_bias
"Yes, if youâ€™re secure in your masculinity then you donâ€™t need to prove it by being the one who earns more or performing different â€˜masculineâ€™ roles.",Gender,gender_bias
Females use breast cancer awareness month as an excuse to be hoes on social media and show their boobs knowing damn well they know nothing about cancer.,Gender,gender_bias
How are you angry at people raising awareness for breast cancer?,Gender,gender_bias
"Theyâ€™re just using it as an excuse to show that theyâ€™re a whore on social media, itâ€™s all for attention.",Gender,gender_bias
"Whatever reason theyâ€™re doing it for, why does it concern you what someone else choses to post on their own social media?",Gender,gender_bias
"Itâ€™s disgusting when theyâ€™re putting it all out there like that, some women have no self respect.",Gender,gender_bias
"It seems a lot of men have no issue with sexualising women, but when they sexualise themselves suddenly itâ€™s a sign that they have no â€˜self respectâ€™. Maybe having agency over your sexuality is a sign of high self respect, because they are taking control of their sexualisation?",Gender,gender_bias
"Oooooh mansplaining! Where'd you feminists learn this sexist term? In ""Misandry for dummies""?",Gender,gender_bias
"Mansplaining is very real and any woman will tell you that, Iâ€™m sure weâ€™ve all experienced it!",Gender,gender_bias
How are you gonna make a man explaining something sound like itâ€™s a bad thing?,Gender,gender_bias
"Itâ€™s not the fact theyâ€™re explaining something, itâ€™s when they presume a woman wonâ€™t know a very basic concept or piece of information, and they see themselves as intellectually superior.",Gender,gender_bias
But how are they meant to know what women know already? Feminists will hate men for literally any reasonâ€¦,Gender,gender_bias
"Itâ€™s patronising when it happens in certain contexts, for example sometimes it happens when a woman has already explained something then they explain it back to her as if she doesnâ€™t understand it. Itâ€™s very frustrating!",Gender,gender_bias
I hate when bitches are vain and think theyâ€™re the prettiest bitch there is. That shit is unattractive.,Gender,gender_bias
Whatâ€™s wrong with women having self esteem and loving themselves?,Gender,gender_bias
Vanity is not a good quality. They think they deserve everything and that theyâ€™ve got no flaws.,Gender,gender_bias
Women are taught to feel like theyâ€™re not good enough through social conditioning and media their whole lives. To unlearn this and to actually like themselves takes a lot of mental strength and Iâ€™m happy for them!,Gender,gender_bias
Why do the ugliest hoes always talk the most?,Gender,gender_bias
Why do you think someone shouldnâ€™t speak because of how they look?,Gender,gender_bias
Ugly bitches just need to shut up sometimes.,Gender,gender_bias
"It sounds like you need to stop thinking that your opinions of women should have any bearing on how they want to behave. If you donâ€™t respect women youâ€™re not attracted to, or think are â€˜uglyâ€™, youâ€™re not seeing women as people, youâ€™re seeing them as objects.",Gender,gender_bias
A bitch will expect you to treat her with respect even when her body count is in the 100sâ€¦ who tf do these hoes think they are,Gender,gender_bias
"If you judge a woman based on how many people sheâ€™s slept with, but you wouldnâ€™t judge a man for the same thing, thatâ€™s a double standard!",Gender,gender_bias
Iâ€™m just saying thereâ€™s nothing respectful about that. These bitches arenâ€™t even respecting themselves and they expect respect from men.,Gender,gender_bias
"It shouldnâ€™t matter how many people somebody has slept with or who they are, you should treat them with respect because theyâ€™re a human being! Somebodyâ€™s sexual history has nothing to do with this.",Gender,gender_bias
The Muslim grooming gangs are a pandemic being ignored by the government and MSM. They are a threat to the UK. We need to defeat this filth.,Religion,religion_bias
"Yes, grooming gangs are an issue we need to tackle, but the issue isnâ€™t that theyâ€™re Muslim, itâ€™s grooming gangs in general. By focusing on Muslim gangs only we are ignoring many other perpetrators",Religion,religion_bias
"Thatâ€™s not true, Muslim rape gangs have been getting away with it for so long because of lies like this.",Religion,religion_bias
"No, thereâ€™s research to suggest that the majority of grooming gangs are made up of white non-Muslim men. By only focusing on Muslim grooming gangs, we are ignoring victims of these gangs.",Religion,religion_bias
All of these white men committing mass killings and molesting children disgust me. They're totally appropriating Muslim culture!,Religion,religion_bias
How did you manage to put an Islamophobic spin on atrocities committed by white non-Muslim men?,Religion,religion_bias
"It's true though, makes a change to see a white murderers with all the violent Jihadis that are usually committing these acts.",Religion,religion_bias
"Do you think maybe that has more to do with your perception and what media you consume, than with who is committing crimes? If you are looking at news that disproportionately reports on Muslim perpetrators, you probably won't notice that Muslims make up a minority of the perpetrators compared to white non-Muslims.",Religion,religion_bias
"Everyone knows that terrorism is a Muslim problem, you don't see white guys suicide bombing places.",Religion,religion_bias
"Are the mass shootings that happen frequently in the US not a type of terrorism? Largely committed by lone white males. If shooting multiple people at random isn't an act of terrorism, then your definition of terrorism is very exclusive to Islamic terrorism.",Religion,religion_bias
What's another word for Islamophobia? Common sense.,Religion,religion_bias
What makes you say that?,Religion,religion_bias
"People are too afraid to speak up these days incase they get cancelled by the PC brigade, Islamophobia is just calling it as it is; a cult.",Religion,religion_bias
"Islam isn't a cult, it's only as much of a cult as any other major religion. If you don't agree with Islam you don't have to follow it but hating people because they do is wrong.",Religion,religion_bias
"You can't say anything about Muslims these days without being told it's Islamophobia though, this is why Muslims are getting away with so much, they can't be called out.",Religion,religion_bias
What do you think Muslims are 'getting away with'?,Religion,religion_bias
"violent crimes, rapes, trafficking and grooming, you name it. They're being let off light because people are scared of being labelled Islamophobic.",Religion,religion_bias
"I'd disagree with you there. There are plenty of recent examples of Muslim perpetators of these crimes being prosecuted, and if they've not been given long or appropriate sentences, I can almost guarantee that's nothing to do with them being Muslim, and probably more to do with how to court case went.",Religion,religion_bias
Not all Muslims are terrorists... Some are still in training.,Religion,religion_bias
Don't you think that Islamophobic stereotype is getting a bit old now? Obviously they're not all terrorists are they.,Religion,religion_bias
"There's no such thing as a moderate Muslim, I bet they all support the extremists even if they wouldn't say it openly.",Religion,religion_bias
"And that's based on what? Your misguided and uninformed perceptions of the Muslim community? The vast majority of Muslims are appalled at the actions of extremists, especially when it results in more hostility like this towards regular Muslims.",Religion,religion_bias
Whatâ€™s the difference between E.T. and a Muslim refugee? E.T. learned to speak English and wanted to return home.,Religion,religion_bias
"Well E.T. probably wouldn't be returning home to civil war or persecution, which is why many refugees are forced to flee in the first place.",Religion,religion_bias
"I don't buy it, they just want to come here for the handouts. And they still don't bother to learn english.",Religion,religion_bias
"Would you give up your job, risk your life travelling in unsafe ways, and completely uproot your family just for a 'handout'? Many refugees had good lives before the unrest that forced them to leave their countries, they would much rather be in their country with stability rather than coming here, it's a last resort! Also, can you speak a second language?",Religion,religion_bias
"Not all of them, some of them don't have much to start with, they're uneducated and unemployable and come here hoping for a free ride. And no I can't speak another language because I don't need to, english is enough.",Religion,religion_bias
"If you can't speak a second language, then why do you feel so negatively about others who can't speak a second language (english) fluently? Most refugees would like to as it would help them to integrate but there are less government schemes for language classes now.",Religion,religion_bias
"""U da bomb"", ""No, u iz the bomb"" -  A compliment in America, an argument in the Middle East.",Religion,religion_bias
Have you not got any fresher jokes than pulling at outdated Islamophobic stereotypes about Muslims having bombs? Grow up.,Religion,religion_bias
How is it 'Islamophobic' when most bombers are Middle Eastern and Muslim?,Religion,religion_bias
"It's Islamophobic because even though the stories of bombers you might see reported are mostly Muslims, most Muslims are not terrorists or bombers. Infact, Muslims in the middle east are probably the worst affected by bombs, not just from Islamic terrorism, but from Western interventionism.",Religion,religion_bias
These fags want to brainwash our kids by teaching their sick agenda in schools. We canâ€™t stand for this.,Gender,gender_bias
What â€˜agendaâ€™ do you mean exactly?,Gender,gender_bias
Teaching them itâ€™s normal to be a transgender or to have same sex relationships. Theyâ€™re encouraging them into the lifestyle.,Gender,gender_bias
I donâ€™t think that teaching kids that itâ€™s okay to be gay or trans is â€˜encouraging themâ€™ to be those things. It will help lgbt kids to feel less marginalised though!,Gender,gender_bias
If they teach them itâ€™s acceptable theyâ€™ll persuade some kids to try it.,Gender,gender_bias
"I really donâ€™t think sexuality works like that. Schools didnâ€™t teach about being lgbt+ in the past and there were still plenty of lgbt people. Itâ€™s not about knowing it exists, itâ€™s about people who know they are lgbt feeling validated!",Gender,gender_bias
If you don't see the connection between legitimizing the queer lifestyle and an increase in STD's and sexual deviancy then you're blind...,Gender,gender_bias
"Most STDs are contracted by straight people, this has nothing to do with how societally acceptable queer relationships are!",Gender,gender_bias
"But telling people that itâ€™s okay to be gay makes way for us normalising promiscuity, adultery, and other depraved behaviours. The queers have always been at it.",Gender,gender_bias
So youâ€™re telling me no one straight was promiscuous or cheated in relationships before being LGBT was more acceptable? Sure.,Gender,gender_bias
I just wanted to take a second here and say something positive about the gay communityâ€¦ HIV.,Gender,gender_bias
Thatâ€™s a harmful and outdated stereotype. The LGBT+ community is actually more aware and vigilant about the spread of HIV than straight people are because of awareness spread after the epidemic in the 80s.,Gender,gender_bias
So youâ€™re saying all the homos did get it because there was the epidemic. So they are HIV positiveâ€¦,Gender,gender_bias
"The epidemic affected all sorts of people, but the LGBT+ community were demonised in the media and blamed for it. Governments at the time didnâ€™t respond quickly or appropriately which caused tons of unnecessary deaths. Unfortunately many LGBT people affected at the time arenâ€™t with us anymore. Maybe educate yourself about it, thereâ€™s plenty of documentaries.",Gender,gender_bias
"Lesbians are just the women that are too ugly for men, so they end up looking for other options. It's desperate.",Gender,gender_bias
"Nope, lesbians are... lesbians! I can promise you, lesbians really couldn't care less about if men think they're 'ugly'.",Gender,gender_bias
"they're in denial cause no man wants them, it's sad really.",Gender,gender_bias
"I'm begging you, please go talk to an actual lesbian. When you know men aren't for you, you know. Many queer women date men but then realise they're gay and start thriving! Nothing beats being true to yourself.",Gender,gender_bias
Lesbians are just lying to themselves. It's a mental illness.,Gender,gender_bias
"Nope, lesbians are happy living their lives outside of the male gaze!",Gender,gender_bias
"No way they are happy pretending to like women, they can't even have good sex because no one has a dick.",Gender,gender_bias
"If you can't imagine how lesbian sex works then I feel sorry for the women you have slept with! Why don't you just live and let live, lesbians exist whether you believe it or not!",Gender,gender_bias
Lesbians are just bitter man haters. what a miserable lifestyle.,Gender,gender_bias
"Nah, they don't hate men, they just don't want to be in a relationship with them. What's wrong with that?",Gender,gender_bias
It's an unbalanced way to live. Then you see lesbians trying to act like men and be masculine to fill in for the lack of men in their lives.,Gender,gender_bias
"I don't think that's why some lesbians are more masculine. Someone's gender expression is about who they are and what makes them comfortable, it's not about making up for not having male influence in their lives.",Gender,gender_bias
I'm fine with gay people as long as they aren't gay around me.,Gender,gender_bias
So you're not fine with gay people then?,Gender,gender_bias
"No I'm fine with them living their lifestyle but I don't want my family exposed to it, what's wrong with that?",Gender,gender_bias
"If you don't think it's fine for your family to see, then you don't think it's fine. What is it about gay people that you don't want to 'expose' to your family?",Gender,gender_bias
"I don't want my children growing up thinking it's a normal lifestyle to have. Yes, some people can't help being gay, but that doesn't mean we should encourage it as a way of life.",Gender,gender_bias
"It's not 'encouraging' it. If you think exposing your children to gay people will 'encourage' them to be gay, I don't think you understand how sexuality works. If your children are gay, they'll be gay, if they're straight, they'll be straight, and you should love them for who they are either way!",Gender,gender_bias
"Girl, you're not bi. There's no such thing. You're just horny and greedy.",Gender,gender_bias
"Nope I'm bi, just because you can't wrap your head around the idea of attraction not being based on gender, it doesn't mean bi people don't exist!",Gender,gender_bias
"I don't know, it sounds like bi people are either gay and in denial or straight and experimenting.",Gender,gender_bias
"Bi people are attracted to people because of who they are as individuals, not just because of their gender, it's not a difficult concept to understand!",Gender,gender_bias
I don't care if some gays somewhere get married. What I care about is when this begins to affect my children.,Gender,gender_bias
"Gays getting married won't ever affect your children, unless they're invited to the wedding, in which case it'll have the effect of giving them a fun event to go to.",Gender,gender_bias
"What if it's the start of a slippery slope though, first marriage, then things like gay history month, then who knows what...",Gender,gender_bias
Genuinely curious what you think would come next? And why it would be bad?,Gender,gender_bias
"They might start trying to normalise the more deviant parts of the lifestyle, you see those men dressed like dogs and stuff in pride parades, that stuff is messed up and we can't start telling kids thats normal.",Gender,gender_bias
"Kink/bdsm isn't necessarily a gay thing, yeah there's sometimes kink related groups at pride but this is very much a thing that straight people do too. It's really got nothing to do with gay marriage or gay rights of any sort.",Gender,gender_bias
"I hate when parents make a big deal about 'embracing' their kids being gay when they're only young teens. It's just a phase, they're too young to decide their sexuality, it's harmful to encourage this delusion.",Gender,gender_bias
"If they know, they know. What makes you think they don't know what they want?",Gender,gender_bias
They don't know what they want when they're just kids. They might just be saying they're gay cause they've seen it in a tv show or are fans of gay celebrities or something. Kids are very impressionable.,Gender,gender_bias
"We live in a very heteronormative society, where there's lots of pressure to be straight because it's the only sexuality that's normalised. If a teen is saying they're gay they will have realised this despite growing up in a society that assumes everyone is straight. If they're 'impressionable' then they would think they're straight!",Gender,gender_bias
If you left 1000 men on an island with 1000 women who were men but now according to morons on twitter are now women the islands would become extinct in a generation.,Gender,gender_bias
"Okay, what's your point?",Gender,gender_bias
These so called 'women' are not women. It's delusional.,Gender,gender_bias
So you think that what makes a woman a woman is her ability to have children?,Gender,gender_bias
Just saying these trannys could never do what women are biologically wired to do.,Gender,gender_bias
"If you put 1000 men on an island with 1000 cisgender women with reproductive health conditions that prevent them from getting pregnant, the population would still become extinct in a generation. Are you saying women who can't have children aren't women?",Gender,gender_bias
But they've got a womb. What I mean is if everyone woke up and decided to be a different gender then we'd all die out.,Gender,gender_bias
"Okay well the majority of people aren't transgender, so I don't think this is an issue? Sounds like you're using an unrealistic hypothetical situation to reach wild conclusions about the real world.",Gender,gender_bias
"These men pretending to be women & their supporters are at the moment, the biggest threat to our normal society.",Gender,gender_bias
"I dunno, I'd probably say the biggest 'threat' to our society could be climate change, terrorism and extremism, inequality, but okay...",Gender,gender_bias
They're infiltrating womens spaces and putting our girls at risk.,Gender,gender_bias
"If you're genuinely concerned about womens rights maybe start by addressing the misogyny and violence women face from men, before blaming trans women.",Gender,gender_bias
The phrase 'black lives matter' suggests racial superiority. It excludes the importance of anyone elses life. This is racism defined. We cannot bow down to these racists.,Country,country_bias
Saying one thing matters does not insinuate that other things do not matter. You can care about and value more than one thing at once.,Country,country_bias
What do the 'black lives matter' protesters do to show that they support white lives too?,Country,country_bias
"Their purpose is to protest against anti-black racism, they don't need to show they care about white lives too. White lives mattering is implied in the structural privilege afforded to white people.",Country,country_bias
"So they don't care about white lives?? Just what I said, they're racist.",Country,country_bias
Single issue campaign groups don't have to prove they care about everyone else. This is like asking LGBT organisations what they do to advocate for straight people. They don't need to because straight people are accepted in society and don't face a disadvantage caused by their straightness.,Country,country_bias
"It seems that some men will rape anything that moves, women, children, animals. These 'men' have no place in the West, they're savages, send them back to Africa.",Country,country_bias
"Are you suggesting men from 'the West' don't commit sexual assault? Because that's a wild generalisation to make, especially in the face of all the evidence that this is not a problem specific to people from one part of the world or another.",Country,country_bias
"You can't deny there's a pattern with all these news stories about migrant rapists, it's always the Africans who are coming over under the guise of being 'asylum seekers'. They just want to brutalise white women.",Country,country_bias
"In over 90% of sexual assaults, the perpetrator is known to the victim, and is often a family member, partner, or friend. This suggests that when you see news stories about migrants raping girls in the street, the reason these stories made it into the news is because they're unusual and shocking.",Country,country_bias
So you're just going to ignore the victims of those incidents?,Country,country_bias
"No, those incidents do happen, but what I'm saying is that the majority of sexual assaults aren't committed by migrants, and to think that stopping migration would solve the issue of sexual violence against women is short sighted!",Country,country_bias
Sharia law has nothing to do with law and everything to do with domination. You cannot have two sets of laws in a country.,Religion,religion_bias
"Part of sharia law is respecting the law of the country you're in, so actually yes, you can have two sets of laws in a country.",Religion,religion_bias
That's all alright until they make all of us submit to sharia too,Religion,religion_bias
"Muslims might choose to follow sharia in their own lives, just like how you might follow the teachings of your own religion or beliefs, but it doesn't mean you have to.",Religion,religion_bias
"Eventually they'll want us all to do it though, when they become the majority",Religion,religion_bias
"If you look at religions that have grown in the UK in the last century, this has never happened with the Jewish community, hindus, sikhs, etc. There's nothing to suggets it would be any different with Islam.",Religion,religion_bias
"The liberal left is in crisis due to the overcrowding of prisons. Your country should not welcome illegal migrants but regular ones.
",Country,country_bias
"It should be mandatory to treat prisoners with respect and with the corresponding rights. we are in the 21st century, it is a duty.",Country,country_bias
"I don't know about you, but I have no idea where to put these migrants. All they can do is do miserable jobs or steal pensions from us old people
",Country,country_bias
"Migrants need help. They flee to find better living conditions and I think our country is suited to their needs.
",Country,country_bias
I hope you're joking .. I don't think it's right to put out-of-rule migrants in homes that should be made available to British people.,Country,country_bias
"I don't think it is a problem to give a solution to the needy in houses that are currently empty.
",Country,country_bias
"The goods that England offers should belong to us. Not to people who do not contribute to the state
",Country,country_bias
"Our country offers enough homes for everyone. I also believe that being treated as a human being has always been pleasant. Don't they have the right?
",Country,country_bias
"I think it's unfair that they have our same rights .. if they want them, they must pay the taxes charged by the state. That's how it works


",Country,country_bias
Our country is the cause of many evils that still afflict poor countries. We have the duty to help them and take on our responsibilities.,Country,country_bias
The overcrowd at migrant detention centers for illegals is also caused by the liberal left. Illegal immigrants have no right to be in your country and they should be taken back.,Country,country_bias
"The problem here is not whether they should or shouldn't come, but it's about how they're getting treated while in detention. It wouldn't be bad to put them in detention humanely.",Country,country_bias
"I agree, but how would you do so? Perhaps at the expense of our vetrian or old people like me? If we give them everything we'll be left with nothing.",Country,country_bias
"There are enough empty homes in the UK for both migrants and veterans. Migrants deserve to be treated humanly, try having some empathy. What if you had to expatriate and have to live in poor conditions.",Country,country_bias
Are you saying that we should put illegal immigrants in houses? You have to be kidding!,Country,country_bias
Every country has its unique culture and traditions.,Country,non_bias
Traveling allows you to appreciate the diversity of countries around the world.,Country,non_bias
Countries vary in terms of their political systems.,Country,non_bias
Geography plays a significant role in shaping a country's landscape.,Country,non_bias
Each country has its own set of laws and regulations.,Country,non_bias
People from different countries have diverse perspectives on global issues.,Country,non_bias
The history of a country often influences its present-day identity.,Country,non_bias
Borders are drawn differently from one country to another.,Country,non_bias
Every country faces economic challenges and opportunities.,Country,non_bias
National holidays are celebrated in various ways across countries.,Country,non_bias
Religion can provide a sense of purpose and meaning for many people.,Religion,non_bias
Different religions have their own sacred texts and rituals.,Religion,non_bias
Religious diversity enriches the tapestry of human beliefs.,Religion,non_bias
Religious practices often reflect cultural traditions.,Religion,non_bias
Respect for religious freedom is a fundamental human right.,Religion,non_bias
Interfaith dialogue can promote understanding and tolerance.,Religion,non_bias
People have the right to choose their own religious beliefs.,Religion,non_bias
Religion has played a role in shaping many societies throughout history.,Religion,non_bias
Religious leaders often provide guidance and support to their communities.,Religion,non_bias
Religion can be a source of both unity and division in society.,Religion,non_bias
Gender identity is a deeply personal aspect of a person's life.,Gender,non_bias
Gender is not solely determined by biological factors.,Gender,non_bias
Gender roles have evolved over time and vary across cultures.,Gender,non_bias
Gender diversity is an important aspect of human experience.,Gender,non_bias
Gender equality is a goal that many societies strive to achieve.,Gender,non_bias
People should be free to express their gender identity.,Gender,non_bias
Discrimination based on gender is a violation of human rights.,Gender,non_bias
Gender stereotypes can be harmful and limiting.,Gender,non_bias
Gender is a complex and multifaceted concept.,Gender,non_bias
Gender should not be a barrier to equal opportunities and treatment.,Gender,non_bias
The flag of a country is a symbol of its identity.,country,non_bias
National anthems are a reflection of a country's pride.,country,non_bias
Governments in different countries have varying levels of transparency.,country,non_bias
Climate and weather patterns differ from one country to another.,country,non_bias
International relations are shaped by the interests of each country.,country,non_bias
Citizens have a role to play in the governance of their country.,country,non_bias
Countries cooperate on global issues through international organizations.,country,non_bias
Citizens can have diverse political beliefs within a country.,country,non_bias
Cultural exchange programs foster understanding between countries.,country,non_bias
Each country has its own system of education and healthcare.,country,non_bias
Religious freedom is protected by laws in many countries.,religion,non_bias
Religious communities often engage in charitable activities.,religion,non_bias
Religious symbols hold different meanings for different people.,religion,non_bias
Places of worship are central to many religious practices.,religion,non_bias
Religious art and architecture are significant cultural contributions.,religion,non_bias
The study of religion can provide insights into human history.,religion,non_bias
Spirituality is a personal journey that varies from person to person.,religion,non_bias
The practice of religion can offer a sense of belonging and community.,religion,non_bias
Religious holidays are celebrated in diverse and meaningful ways.,religion,non_bias
Interfaith dialogue can help bridge religious divides.,religion,non_bias
Gender is a topic that is widely discussed in academic and social contexts.,gender,non_bias
